index,Fulfilment,Sales Channel ,ship-service-level,currency,ship-country,fulfilled-by,Unnamed: 22
117875,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117892,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117895,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117899,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117912,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117927,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117929,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117931,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117934,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117939,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117940,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117945,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117946,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117956,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117957,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117958,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117963,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117969,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117971,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117972,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117973,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117974,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117977,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117989,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
117993,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118000,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118005,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118006,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118020,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118023,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118055,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118059,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118062,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118070,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118073,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118074,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118092,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118093,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118100,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118101,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118102,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118103,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118104,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118111,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118114,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118115,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118125,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118135,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118139,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118155,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118158,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118160,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118162,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118163,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118164,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118167,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118173,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118178,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118179,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118200,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118202,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118206,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118222,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118227,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118241,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118242,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118245,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118247,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118251,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118253,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118254,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118255,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118257,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118259,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118263,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118267,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118272,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118275,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118281,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118282,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118285,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118295,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118300,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118302,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118305,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118307,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118317,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118332,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118335,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118341,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118354,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118358,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118363,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118366,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118369,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118370,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118374,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118376,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118388,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118396,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118397,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118401,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118406,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118408,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118414,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118418,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118420,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118425,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118426,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118438,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118439,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118441,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118446,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118457,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118459,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118461,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118462,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118474,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118476,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118479,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118481,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118482,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118483,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118484,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118485,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118490,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118497,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118498,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118502,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118511,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118520,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118526,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118531,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118542,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118545,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118558,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118562,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118564,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118565,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118566,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118571,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118577,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118579,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118582,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118592,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118598,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118609,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118612,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118614,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118621,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118625,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118629,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118632,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118644,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118645,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118649,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118650,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118651,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118654,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118659,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118662,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118663,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118668,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118674,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118676,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118679,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118680,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118687,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118691,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118693,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118698,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118699,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118706,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118710,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118715,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118718,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118734,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118736,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118737,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118739,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118740,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118741,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118744,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118768,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118769,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118771,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118777,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118778,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118783,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118785,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118790,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118792,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118793,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118797,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118803,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118804,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118806,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118809,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118810,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118811,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118812,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118817,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118818,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118821,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118823,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118824,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118826,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118829,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118832,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118836,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118842,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118845,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118846,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118851,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118861,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118862,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118868,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118876,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118877,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118879,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118888,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118894,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118899,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118900,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118906,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118908,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118913,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118922,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118924,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118934,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118941,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118946,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118948,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118950,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118956,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118966,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118976,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118979,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118980,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118981,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118983,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118992,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
118999,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119000,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119004,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119008,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119012,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119013,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119015,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119018,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119020,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119021,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119022,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119030,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119031,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119036,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119041,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119042,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119043,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119051,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119052,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119053,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119060,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119063,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119068,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119075,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119077,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119089,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119091,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119100,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119104,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119107,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119111,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119116,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119122,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119128,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119129,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119132,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119134,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119138,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119145,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119148,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119149,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119157,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119158,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119159,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119168,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119175,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119176,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119203,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119209,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119210,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119213,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119218,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119220,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119223,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119224,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119226,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119231,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119236,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119237,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119241,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119246,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119248,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119249,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119258,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119262,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119263,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119265,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119266,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119269,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119271,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119275,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119280,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119283,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119287,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119291,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119299,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119300,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119302,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119319,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119333,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119334,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119343,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119347,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119356,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119357,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119362,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119363,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119365,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119366,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119372,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119373,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119375,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119376,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119392,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119393,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119399,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119424,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119425,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119428,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119439,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119441,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119446,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119450,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119456,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119460,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119462,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119481,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119490,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119502,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119506,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119516,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119518,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119520,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119522,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119526,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119539,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119548,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119549,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
119550,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
